Transaction_ID,Date_Clean,Month,Week,Customer_ID,Product_Category,Product_Name,Price_Clean,Quantity,Revenue,Payment_Status,Date_OutOfRange,Return_ID,Tx_ID_Clean,Return_Date,Refund_Amount,Status,ID_Matched,Had_Return,Ticket_Count,Last_Ticket_Date,Ticket_Subjects,Had_Ticket,Category_Return_Rate,Return_Signal,Dominant_Category,Avg_Sentiment_Score,High_Urgency_Count,Sentiment,Sentiment_Score,Problem_Category,Top_Theme,Urgency
100896,2023-12-10,December,49,C0001,Accessories,USB-C Cable,18.6,1,18.6,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
101132,2023-12-14,December,50,C0001,Electronics,Tablet A,589.01,1,589.01,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100144,2023-11-21,November,47,C0001,Accessories,Laptop Sleeve,31.36,3,94.08,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100251,2023-11-24,November,47,C0001,Accessories,Charger,41.99,3,125.97,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100514,2023-12-01,December,48,C0095,Electronics,Laptop X,1623.0,1,1623.0,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100978,2023-12-11,December,50,C0003,Electronics,NoiseCancel Headphones,279.88,1,279.88,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100824,2023-12-08,December,49,C0007,Electronics,Tablet A,524.82,1,524.82,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
101082,2023-12-13,December,50,C0014,Smart Home,NordLock Pro,231.99,1,231.99,Paid,False,,,,,,,False,2,2023-12-15,Delivery delay | NordLock Pro battery drains fast,True,0.08076923076923077,🟡 Amber,Delivery,-0.7,1.0,Negative,-0.6,Delivery,Delivery delay,Medium
100717,2023-12-06,December,49,C0001,Accessories,Phone Case,39.48,1,39.48,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100732,2023-12-06,December,49,C0001,Electronics,TV Pro,1144.44,1,1144.44,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100164,2023-11-22,November,47,C0015,Electronics,Smartphone Z,845.23,1,845.23,Paid,False,,,,,,,False,4,2023-12-20,Where is my order? | Battery dies in 2 days | NordLock Pro battery drains fast,True,0.024291497975708502,🟢 Green,Product_Defect,-0.775,2.0,Negative,-0.6,Delivery,Order tracking issue,Medium
100501,2023-12-01,December,48,C0002,Electronics,NoiseCancel Headphones,255.15,1,255.15,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.024291497975708502,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100264,2023-11-25,November,47,C0316,Smart Home,NordLock Pro,208.11,1,208.11,Paid,False,,,,,,,False,1,2023-12-20,Can't open the door,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,"Locked out, app offline",High
100082,2023-11-18,November,46,C0001,Electronics,Laptop X,1457.02,2,2914.04,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
101142,2023-11-17,November,46,C0061,Electronics,TV Pro,1046.02,1,1046.02,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100768,2023-12-07,December,49,C0001,Accessories,Accessory Bundle,55.24,1,55.24,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100325,2023-11-27,November,48,C0125,Smart Home,NordLock Pro,220.55,1,220.55,Paid,False,,,,,,,False,4,2023-12-20,Where is my order? | I want a refund | Battery dies in 2 days | Return request,True,0.08076923076923077,🟡 Amber,Returns,-0.75,1.0,Negative,-0.6,Delivery,Late delivery,Medium
100473,2023-11-30,November,48,C0004,Electronics,NoiseCancel Headphones,316.19,1,316.19,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100564,2023-12-03,December,48,C0001,Smart Home,NordLock Pro,223.08,1,223.08,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100145,2023-11-21,November,47,C0170,Accessories,Charger,30.35,2,60.7,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100663,2023-12-05,December,49,C0066,Smart Home,NordLock Pro,200.01,1,200.01,Paid,False,R000011,100663.0,2023-12-12,200.01,Processed,True,True,3,2023-12-11,NordLock Pro won't unlock | Can't connect the app | Battery problem with my lock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.8000000000000002,2.0,Negative,-0.8,Product_Defect,"Locked out, app offline",High
100814,2023-12-08,December,49,C0001,Smart Home,NordLock Pro,181.89,1,181.89,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100275,2023-11-25,November,47,C0004,Accessories,Phone Case,19.93,2,39.86,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100972,2023-12-11,December,50,C0005,Smart Home,NordLock Pro,216.12,2,432.24,Pending,False,,,,,,,False,4,2023-12-18,Return request | Locked out of my home | Not working as expected | Battery dies in 2 days,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.775,2.0,Negative,-0.6,Returns,Product not as described,Medium
100673,2023-12-05,December,49,C0016,Electronics,Tablet A,507.23,1,507.23,Paid,False,,,,,,,False,2,2023-12-20,NordLock Pro pairing issue | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Other,-0.75,2.0,Negative,-0.7,Other,App connectivity issue,High
100793,2023-12-07,December,49,C0083,Accessories,USB-C Cable,19.69,2,39.38,Paid,False,,,,,,,False,2,2023-12-09,Tracking shows no updates | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Delivery,-0.7,1.0,Negative,-0.6,Delivery,Late delivery,Medium
100752,2023-12-07,December,49,C0271,Smart Home,NordLock Pro,212.22,2,424.44,Paid,False,,,,,,,False,4,2023-12-17,App cannot connect to WiFi | Can't connect the app | NordLock Pro battery drains fast,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.8,4.0,Negative,-0.8,Product_Defect,App connection failure,High
100730,2023-12-06,December,49,C0115,Accessories,Wireless Mouse,58.87,1,58.87,Paid,False,,,,,,,False,1,2023-12-09,Battery dies in 2 days,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Device battery failure,High
100609,2023-12-04,December,49,C0004,Smart Home,NordCam Mini,62.0,1,62.0,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100825,2023-12-08,December,49,C0021,Electronics,Tablet A,652.84,1,652.84,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100088,2023-11-18,November,46,C0027,Accessories,Charger,20.2,1,20.2,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100945,2023-12-11,December,50,C0012,Electronics,Tablet A,736.42,2,1472.84,Paid,False,,,,,,,False,1,2023-11-29,Not working as expected,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Product not working,High
100853,2023-12-09,December,49,C0042,Electronics,Smartphone Z,1004.0,1,1004.0,Paid,False,,,,,,,False,12,2023-12-20,I want a refund | Very disappointed | Locked out of my home | Battery dies in 2 days | Where is my order? | Delivery delay | Battery problem with my lock | NordLock Pro battery drains fast | App cannot connect to WiFi,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7818181818181817,6.0,Negative,-0.8,Returns,Product not working,Medium
100307,2023-11-26,November,47,C0003,Electronics,Smartphone Z,912.54,1,912.54,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100552,2023-12-02,December,48,C0145,Electronics,TV Pro,1419.0,1,1419.0,Paid,False,,,,,,,False,3,2023-12-08,Tracking shows no updates | Not working as expected,True,0.024291497975708502,🟢 Green,Delivery,-0.6499999999999999,1.0,Negative,-0.6,Delivery,Delayed order,Medium
100188,2023-11-22,November,47,C0001,Electronics,Smartphone Z,851.41,1,851.41,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100892,2023-12-10,December,49,C0009,Accessories,Wireless Mouse,25.68,1,25.68,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100288,2023-11-25,November,47,C0003,Accessories,Charger,29.37,1,29.37,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100871,2023-12-09,December,49,C0075,Smart Home,NordLock Pro,185.47,1,185.47,Paid,False,,,,,,,False,3,2023-12-16,Battery dies in 2 days | Battery problem with my lock | NordLock Pro pairing issue,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.5666666666666668,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100668,2023-12-05,December,49,C0030,Electronics,Laptop X,1686.77,1,1686.77,Paid,False,,,,,,,False,7,2023-12-20,Where is my order? | Very disappointed | Can't connect the app | I want a refund | Tracking shows no updates | NordLock Pro battery drains fast,True,0.024291497975708502,🟢 Green,Product_Defect,-0.6714285714285715,3.0,Negative,-0.6,Delivery,Delivery delay,Medium
101001,2023-12-12,December,50,C0004,Smart Home,NordLock Pro,186.38,1,186.38,Pending,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
101061,2023-12-13,December,50,C0001,Accessories,Screen Protector,8.08,2,16.16,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100756,2023-12-07,December,49,C0001,Accessories,Charger,43.27,1,43.27,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100372,2023-11-28,November,48,C0005,Accessories,Accessory Bundle,36.7,2,73.4,Paid,False,,,,,,,False,4,2023-12-18,Return request | Locked out of my home | Not working as expected | Battery dies in 2 days,True,0.017937219730941704,🟢 Green,Product_Defect,-0.775,2.0,Negative,-0.6,Returns,Product not as described,Medium
100050,2023-11-17,November,46,C0003,Electronics,Tablet A,336.05,2,672.1,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100454,2023-11-30,November,48,C0006,Electronics,Smartphone Z,1061.74,1,1061.74,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.024291497975708502,🟢 Green,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
100549,2023-12-02,December,48,C0001,Smart Home,NordLock Pro,190.1,1,190.1,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100248,2023-11-24,November,47,C0001,Accessories,Wireless Mouse,26.62,1,26.62,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
101195,2023-11-23,November,47,C0002,Electronics,Laptop X,1577.0,1,1577.0,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.024291497975708502,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100398,2023-11-29,November,48,C0019,Smart Home,NordLock Pro,201.64,1,201.64,Paid,False,,,,,,,False,3,2023-12-13,Very disappointed | App cannot connect to WiFi,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7333333333333334,1.0,Negative,-0.8,Product_Defect,Broken product,Medium
100865,2023-12-09,December,49,C0055,Electronics,Tablet A,772.98,1,772.98,Paid,False,,,,,,,False,1,2023-12-16,App cannot connect to WiFi,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7,1.0,Negative,-0.7,Product_Defect,App connection failure,High
100601,2023-12-04,December,49,C0001,Accessories,Wireless Mouse,32.0,1,32.0,Pending,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100662,2023-12-05,December,49,C0004,Smart Home,NordLock Pro,238.67,1,238.67,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100833,2023-12-08,December,49,C0027,Electronics,NoiseCancel Headphones,248.37,1,248.37,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
101124,2023-12-14,December,50,C0197,Accessories,Screen Protector,12.14,1,12.14,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100838,2023-12-08,December,49,C0003,Smart Home,NordLock Pro,188.83,1,188.83,Paid,False,R000012,100838.0,2023-12-16,0.0,Rejected,True,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100034,2023-11-16,November,46,C0001,Accessories,Accessory Bundle,34.22,2,68.44,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100089,2023-11-18,November,46,C0002,Accessories,Screen Protector,12.91,1,12.91,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.017937219730941704,🟢 Green,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100357,2023-11-28,November,48,C0208,Electronics,Smartphone Z,1034.43,1,1034.43,Paid,False,,,,,,,False,1,2023-12-15,Not working as expected,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8,0.0,Negative,-0.8,Product_Defect,Broken product replacement,Medium
100567,2023-12-03,December,48,C0001,Electronics,Tablet A,631.82,1,631.82,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100918,2023-12-10,December,49,C0035,Accessories,Accessory Bundle,98.54,1,98.54,Paid,False,R000013,100918.0,2023-12-14,98.54,Processed,True,True,3,2023-12-15,Battery dies in 2 days | Return request,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100517,2023-12-02,December,48,C0117,Accessories,Phone Case,33.43,1,33.43,Paid,False,,,,,,,False,4,2023-12-21,Battery problem with my lock | NordLock Pro battery drains fast | App cannot connect to WiFi,True,0.017937219730941704,🟢 Green,Product_Defect,-0.75,4.0,Negative,-0.8,Product_Defect,Device battery issue,High
100085,2023-11-18,November,46,C0020,Accessories,Charger,45.43,2,90.86,Paid,False,,,,,,,False,2,2023-11-28,Product defective | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Delivery,-0.75,0.0,Negative,-0.8,Product_Defect,Defective product quality,Medium
100773,2023-12-07,December,49,C0004,Electronics,Smartphone Z,893.14,1,893.14,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100347,2023-11-27,November,48,C0006,Electronics,TV Pro,937.66,2,1875.32,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.024291497975708502,🟢 Green,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
100539,2023-12-02,December,48,C0008,Electronics,TV Pro,1441.81,1,1441.81,Paid,False,,,,,,,False,5,2023-12-21,Refund for my purchase | Battery dies in 2 days | Can't connect the app | Battery problem with my lock | NordLock Pro battery drains fast,True,0.024291497975708502,🟢 Green,Product_Defect,-0.78,4.0,Negative,-0.8,Returns,Product not working,Medium
100132,2023-11-20,November,47,C0001,Electronics,Laptop X,1612.31,2,3224.62,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100376,2023-11-28,November,48,C0006,Smart Home,NordLock Pro,224.2,1,224.2,Paid,False,,,,,,,False,4,2023-12-13,Very disappointed | Return request | NordLock Pro pairing issue | Where is my order?,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.75,2.0,Negative,-0.8,Product_Defect,Defective product,High
101034,2023-12-12,December,50,C0214,Accessories,Charger,15.36,2,30.72,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
100616,2023-12-04,December,49,C0005,Accessories,Screen Protector,5.04,1,5.04,Failed,False,,,,,,,False,4,2023-12-18,Return request | Locked out of my home | Not working as expected | Battery dies in 2 days,True,0.017937219730941704,🟢 Green,Product_Defect,-0.775,2.0,Negative,-0.6,Returns,Product not as described,Medium
100822,2023-12-08,December,49,C0242,Smart Home,NordLock Pro,200.64,1,200.64,Paid,False,,,,,,,False,2,2023-11-28,Refund for my purchase | Product defective,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.75,1.0,Negative,-0.7,Product_Defect,Defective product return,Medium
100362,2023-11-28,November,48,C0004,Accessories,Charger,43.85,2,87.7,Paid,False,,,,,,,False,5,2023-12-20,NordLock Pro pairing issue | Can't open the door | Delivery delay | Return request | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.76,3.0,Negative,-0.8,Product_Defect,App connectivity issue,High
100428,2023-11-29,November,48,C0027,Accessories,Accessory Bundle,69.78,1,69.78,Paid,False,,,,,,,False,0,,,False,0.017937219730941704,🟢 Green,,,,,,,,
101032,2023-12-12,December,50,C0125,Accessories,Phone Case,38.23,2,76.46,Paid,False,,,,,,,False,4,2023-12-20,Where is my order? | I want a refund | Battery dies in 2 days | Return request,True,0.017937219730941704,🟢 Green,Returns,-0.75,1.0,Negative,-0.6,Delivery,Late delivery,Medium
100342,2023-11-27,November,48,C0024,Accessories,Phone Case,36.96,2,73.92,Paid,False,,,,,,,False,2,2023-12-09,Very disappointed,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8,1.0,Negative,-0.8,Product_Defect,Product not working,High
100498,2023-12-01,December,48,C0013,Accessories,Screen Protector,9.2,1,9.2,Paid,False,,,,,,,False,7,2023-12-19,Where is my order? | Delivery delay | Tracking shows no updates | NordLock Pro battery drains fast | NordLock Pro won't unlock,True,0.017937219730941704,🟢 Green,Delivery,-0.7833333333333333,3.0,Negative,-0.6,Delivery,Delayed delivery with no updates,Medium
100758,2023-12-07,December,49,C0057,Smart Home,NordLock Pro,239.23,1,239.23,Paid,False,,,,,,,False,5,2023-12-21,Refund for my purchase | Product defective | Battery dies in 2 days | Locked out of my home | Where is my order?,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.64,1.0,Negative,-0.7,Returns,Product not working,Medium
101020,2023-12-12,December,50,C0013,Accessories,Screen Protector,12.92,1,12.92,Paid,False,,,,,,,False,7,2023-12-19,Where is my order? | Delivery delay | Tracking shows no updates | NordLock Pro battery drains fast | NordLock Pro won't unlock,True,0.017937219730941704,🟢 Green,Delivery,-0.7833333333333333,3.0,Negative,-0.6,Delivery,Delayed delivery with no updates,Medium
101146,2023-12-03,December,48,C0002,Smart Home,NordLock Pro,192.26,1,192.26,Paid,False,,,,,,,False,2,2023-12-11,Delivery delay | Can't connect the app,True,0.08076923076923077,🟡 Amber,Delivery,-0.75,1.0,Negative,-0.7,Delivery,Late delivery,Medium
100734,2023-12-06,December,49,C0009,Smart Home,NordTherm,106.57,1,106.57,Failed,False,,,,,,,False,0,,,False,0.08076923076923077,🟡 Amber,,,,,,,,
100063,2023-11-17,November,46,C0046,Electronics,TV Pro,1698.27,1,1698.27,Paid,False,,,,,,,False,3,2023-12-17,Very disappointed | I want a refund | Battery problem with my lock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,1.0,Negative,-0.8,Product_Defect,Defective product,Medium
100636,2023-12-04,December,49,C0008,Accessories,Accessory Bundle,37.42,4,149.68,Paid,False,,,,,,,False,5,2023-12-21,Refund for my purchase | Battery dies in 2 days | Can't connect the app | Battery problem with my lock | NordLock Pro battery drains fast,True,0.017937219730941704,🟢 Green,Product_Defect,-0.78,4.0,Negative,-0.8,Returns,Product not working,Medium
100914,2023-12-10,December,49,C0118,Accessories,USB-C Cable,14.98,1,14.98,Paid,False,,,,,,,False,2,2023-11-29,Return request | Very disappointed,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7,0.0,Negative,-0.6,Returns,Product not as described,Medium
100468,2023-11-30,November,48,C0001,Electronics,TV Pro,958.27,1,958.27,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.024291497975708502,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100220,2023-11-24,November,47,C0073,Accessories,Accessory Bundle,44.98,2,89.96,Paid,False,,,,,,,False,4,2023-12-04,Product defective | Return request | NordLock Pro won't unlock | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Account,-0.725,2.0,Negative,-0.9,Product_Defect,Product not working,High
100443,2023-11-30,November,48,C0009,Electronics,Tablet A,487.7,1,487.7,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100153,2023-11-21,November,47,C0106,Electronics,Laptop X,1426.23,1,1426.23,Paid,False,,,,,,,False,2,2023-12-08,Refund for my purchase | Can't connect the app,True,0.024291497975708502,🟢 Green,Product_Defect,-0.75,1.0,Negative,-0.8,Product_Defect,Defective product refund,Medium
100326,2023-11-27,November,48,C0019,Smart Home,NordLock Pro,238.66,1,238.66,Paid,False,,,,,,,False,3,2023-12-13,Very disappointed | App cannot connect to WiFi,True,0.08076923076923077,🟡 Amber,Product_Defect,-0.7333333333333334,1.0,Negative,-0.8,Product_Defect,Broken product,Medium
100308,2023-11-26,November,47,C0301,Accessories,Charger,42.0,1,42.0,Paid,False,,,,,,,False,3,2023-12-17,App cannot connect to WiFi | Can't open the door | Battery problem with my lock,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7999999999999999,3.0,Negative,-0.7,Product_Defect,App connection failure,High
100859,2023-12-09,December,49,C0047,Electronics,TV Pro,1295.1,1,1295.1,Paid,False,,,,,,,False,2,2023-12-12,Not working as expected | NordLock Pro won't unlock,True,0.024291497975708502,🟢 Green,Product_Defect,-0.9,1.0,Negative,-0.9,Product_Defect,Defective product quality,Medium
100613,2023-12-04,December,49,C0005,Electronics,Smartphone Z,701.94,1,701.94,Paid,False,,,,,,,False,4,2023-12-18,Return request | Locked out of my home | Not working as expected | Battery dies in 2 days,True,0.024291497975708502,🟢 Green,Product_Defect,-0.775,2.0,Negative,-0.6,Returns,Product not as described,Medium
100585,2023-12-03,December,48,C0067,Smart Home,NordTherm,84.35,1,84.35,Paid,False,,,,,,,False,0,,,False,0.08076923076923077,🟡 Amber,,,,,,,,
100606,2023-12-04,December,49,C0003,Accessories,Screen Protector,5.0,2,10.0,Paid,False,R000014,100606.0,2023-12-14,10.0,Processed,True,True,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.017937219730941704,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
100204,2023-11-23,November,47,C0239,Electronics,NoiseCancel Headphones,204.43,1,204.43,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100772,2023-12-07,December,49,C0001,Accessories,Charger,43.23,1,43.23,Paid,False,,,,,,,False,3,2023-12-21,Battery dies in 2 days | Tracking shows no updates,True,0.017937219730941704,🟢 Green,Product_Defect,-0.7666666666666666,2.0,Negative,-0.8,Product_Defect,Battery drains quickly,High
100399,2023-11-29,November,48,C0262,Electronics,NoiseCancel Headphones,186.48,1,186.48,Paid,False,,,,,,,False,0,,,False,0.024291497975708502,🟢 Green,,,,,,,,
100005,2023-11-15,November,46,C0003,Electronics,Tablet A,553.75,1,553.75,Paid,False,,,,,,,False,3,2023-12-21,NordLock Pro battery drains fast | Not working as expected | Locked out of my home,True,0.024291497975708502,🟢 Green,Product_Defect,-0.8333333333333334,3.0,Negative,-0.8,Product_Defect,Product failure,High
